t 1 2 3 4 jOP1 jV0200 
0.0034332 -5.24533 1.63252 4.25805 4.25805 -0.000425231 0.000687785 
0.0034338 -5.74594 1.21728 4.09301 4.09301 -0.00040875 0.000696322 
0.0034344 -6.22591 0.79768 3.91327 3.91327 -0.0003908 0.000702359 
0.003435 -6.68352 0.375211 3.71948 3.71948 -0.000371446 0.000705873 
0.0034356 -7.11712 -0.0486068 3.51232 3.51232 -0.000350759 0.000706852 
0.0034362 -7.52516 -0.47225 3.29255 3.29255 -0.000328811 0.000705291 
0.0034368 -7.90617 -0.894196 3.06095 3.06095 -0.000305683 0.000701197 
0.0034374 -8.25878 -1.31293 2.81836 2.81836 -0.000281456 0.000694585 
0.003438 -8.58172 -1.72695 2.56564 2.56564 -0.000256218 0.000685477 
0.0034386 -8.87384 -2.13477 2.30371 2.30371 -0.00023006 0.000673908 
0.0034392 -9.13409 -2.53491 2.0335 2.0335 -0.000203076 0.000659918 
0.0034398 -9.36153 -2.92596 1.75599 1.75599 -0.000175363 0.000643557 
0.0034404 -9.55534 -3.30649 1.47217 1.47217 -0.000147019 0.000624885 
0.003441 -9.71483 -3.67514 1.18307 1.18307 -0.000118147 0.000603969 
0.0034416 -9.83942 -4.0306 0.889712 0.889712 -8.88513e-005 0.000580882 
0.0034422 -9.92868 -4.37158 0.593161 0.593161 -5.92361e-005 0.00055571 
0.0034428 -9.98227 -4.69685 0.294479 0.294479 -2.94082e-005 0.000528541 
0.0034434 -10 -5.00526 -0.00526116 -0.00526116 5.25406e-007 0.000499474 
0.003444 -9.98181 -5.29568 -0.304982 -0.304982 3.04571e-005 0.000468613 
0.0034446 -9.92777 -5.56709 -0.603608 -0.603608 6.02794e-005 0.000436069 
0.0034452 -9.83808 -5.8185 -0.900065 -0.900065 8.98851e-005 0.000401958 
0.0034458 -9.71304 -6.049 -1.19329 -1.19329 0.000119168 0.000366403 
0.0034464 -9.55311 -6.25779 -1.48223 -1.48223 0.000148023 0.000329533 
0.003447 -9.35887 -6.44409 -1.76584 -1.76584 0.000176346 0.000291479 
0.0034476 -9.13102 -6.60725 -2.04311 -2.04311 0.000204036 0.000252377 
0.0034482 -8.87037 -6.74667 -2.31305 -2.31305 0.000230993 0.00021237 
0.0034488 -8.57785 -6.86186 -2.57467 -2.57467 0.00025712 0.000171599 
0.0034494 -8.25453 -6.9524 -2.82705 -2.82705 0.000282324 0.000130212 
0.00345 -7.90155 -7.01797 -3.06927 -3.06927 0.000306513 8.83576e-005 
0.0034506 -7.52019 -7.05834 -3.30047 -3.30047 0.000329602 4.61856e-005 
0.0034512 -7.11182 -7.07335 -3.51981 -3.51981 0.000351506 3.84765e-006 
0.0034518 -6.67791 -7.06295 -3.72651 -3.72651 0.000372148 -3.85041e-005 
0.0034524 -6.22001 -7.02718 -3.91982 -3.91982 0.000391454 -8.07175e-005 
0.003453 -5.73977 -6.96618 -4.09906 -4.09906 0.000409353 -0.000122641 
0.0034536 -5.23891 -6.88015 -4.26357 -4.26357 0.000425782 -0.000164124 
0.0034542 -4.71923 -6.7694 -4.41276 -4.41276 0.000440681 -0.000205017 
0.0034548 -4.1826 -6.63435 -4.54611 -4.54611 0.000453998 -0.000245174 
0.0034554 -3.63095 -6.47546 -4.66313 -4.66313 0.000465684 -0.000284451 
0.003456 -3.06626 -6.29331 -4.76339 -4.76339 0.000475697 -0.000322706 
0.0034566 -2.49055 -6.08856 -4.84655 -4.84655 0.000484002 -0.000359801 
0.0034572 -1.9059 -5.86194 -4.9123 -4.9123 0.000490568 -0.000395604 
0.0034578 -1.3144 -5.61426 -4.96041 -4.96041 0.000495372 -0.000429986 
0.0034584 -0.718178 -5.34642 -4.99069 -4.99069 0.000498397 -0.000462824 
0.003459 -0.119378 -5.05937 -5.00306 -5.00306 0.000499631 -0.000493999 
0.0034596 0.479851 -4.75415 -4.99745 -4.99745 0.000499071 -0.0005234 
0.0034602 1.07736 -4.43186 -4.97389 -4.97389 0.000496718 -0.000550921 
0.0034608 1.67099 -4.09364 -4.93246 -4.93246 0.000492581 -0.000576463 
0.0034614 2.25862 -3.74072 -4.87332 -4.87332 0.000486675 -0.000599935 
0.003462 2.83815 -3.37437 -4.79667 -4.79667 0.00047902 -0.000621251 
0.0034626 3.40747 -2.99589 -4.70279 -4.70279 0.000469645 -0.000640336 
0.0034632 3.96456 -2.60665 -4.59203 -4.59203 0.000458584 -0.000657121 
0.0034638 4.5074 -2.20805 -4.46476 -4.46476 0.000445874 -0.000671546 
0.0034644 5.03406 -1.80152 -4.32146 -4.32146 0.000431564 -0.000683558 
0.003465 5.54263 -1.38852 -4.16264 -4.16264 0.000415703 -0.000693115 
0.0034656 6.0313 -0.970529 -3.98887 -3.98887 0.000398349 -0.000700183 
0.0034662 6.4983 -0.549054 -3.80077 -3.80077 0.000379564 -0.000704736 
0.0034668 6.94196 -0.125606 -3.59901 -3.59901 0.000359416 -0.000706757 
0.0034674 7.36069 0.298293 -3.38433 -3.38433 0.000337977 -0.000706239 
0.003468 7.75297 0.72112 -3.15749 -3.15749 0.000315324 -0.000703185 
0.0034686 8.11741 1.14136 -2.91932 -2.91932 0.000291538 -0.000697605 
0.0034692 8.45269 1.5575 -2.67065 -2.67065 0.000266705 -0.00068952 
0.0034698 8.75761 1.96804 -2.41239 -2.41239 0.000240914 -0.000678957 
0.0034704 9.03108 2.37151 -2.14547 -2.14547 0.000214258 -0.000665956 
0.003471 9.2721 2.76647 -1.87084 -1.87084 0.000186832 -0.000650563 
0.0034716 9.47982 3.15149 -1.58949 -1.58949 0.000158735 -0.000632833 
0.0034722 9.65349 3.52519 -1.30244 -1.30244 0.000130068 -0.00061283 
0.0034728 9.79248 3.88622 -1.0107 -1.0107 0.000100934 -0.000590626 
0.0034734 9.8963 4.2333 -0.715333 -0.715333 7.14369e-005 -0.0005663 
0.003474 9.96458 4.56517 -0.417397 -0.417397 4.16834e-005 -0.00053994 
0.0034746 9.99706 4.88065 -0.117961 -0.117961 1.17802e-005 -0.000511641 
0.0034752 9.99363 5.17859 0.181898 0.181898 -1.81652e-005 -0.000481504 
0.0034758 9.95431 5.45793 0.481103 0.481103 -4.80455e-005 -0.000449638 
0.0034764 9.87923 5.71767 0.778581 0.778581 -7.77531e-005 -0.000416156 
0.003477 9.76867 5.95687 1.07326 1.07326 -0.000107182 -0.00038118 
0.0034776 9.62302 6.17468 1.36409 1.36409 -0.000136225 -0.000344834 
0.0034782 9.4428 6.3703 1.65001 1.65001 -0.000164779 -0.00030725 
0.0034788 9.22866 6.54305 1.93001 1.93001 -0.000192741 -0.000268562 
0.0034794 8.98138 6.69229 2.20308 2.20308 -0.000220011 -0.000228909 
0.00348 8.70184 6.81749 2.46823 2.46823 -0.000246491 -0.000188435 
0.0034806 8.39104 6.91821 2.72452 2.72452 -0.000272085 -0.000147283 
0.0034812 8.0501 6.99407 2.97102 2.97102 -0.000296702 -0.000105603 
0.0034818 7.68024 7.04481 3.20685 3.20685 -0.000320253 -6.35428e-005 
0.0034824 7.2828 7.07025 3.43117 3.43117 -0.000342654 -2.12547e-005 
0.003483 6.8592 7.0703 3.64315 3.64315 -0.000363824 2.11098e-005 
0.0034836 6.41096 7.04494 3.84205 3.84205 -0.000383687 6.33984e-005 
0.0034842 5.93969 6.99429 4.02716 4.02716 -0.000402173 0.000105459 
0.0034848 5.44709 6.91851 4.19779 4.19779 -0.000419213 0.000147141 
0.0034854 4.93493 6.81788 4.35335 4.35335 -0.000434748 0.000188295 
0.003486 4.40503 6.69276 4.49327 4.49327 -0.000448721 0.000228772 
0.0034866 3.85932 6.5436 4.61705 4.61705 -0.000461082 0.000268428 
0.0034872 3.29974 6.37093 4.72425 4.72425 -0.000471788 0.000307119 
0.0034878 2.72831 6.17538 4.81447 4.81447 -0.000480798 0.000344707 
0.0034884 2.14708 5.95765 4.88741 4.88741 -0.000488082 0.000381057 
0.003489 1.55814 5.71853 4.94279 4.94279 -0.000493612 0.000416039 
0.0034896 0.9636 5.45886 4.98041 4.98041 -0.00049737 0.000449526 
0.0034902 0.3656 5.17958 5.00015 5.00015 -0.000499341 0.000481398 
0.0034908 -0.233713 4.8817 5.00193 5.00193 -0.000499518 0.000511541 
0.0034914 -0.832187 4.56628 4.98574 4.98574 -0.000497901 0.000539847 
0.003492 -1.42767 4.23446 4.95164 4.95164 -0.000494496 0.000566213 
0.0034926 -2.01803 3.88744 4.89975 4.89975 -0.000489315 0.000590546 
0.0034932 -2.60114 3.52644 4.83027 4.83027 -0.000482376 0.000612758 
0.0034938 -3.1749 3.15279 4.74343 4.74343 -0.000473704 0.000632769 
0.0034944 -3.73726 2.7678 4.63956 4.63956 -0.000463331 0.000650506 
0.003495 -4.2862 2.37288 4.51902 4.51902 -0.000451293 0.000665908 
0.0034956 -4.81974 1.96943 4.38226 4.38226 -0.000437635 0.000678917 
0.0034962 -5.33597 1.55891 4.22975 4.22975 -0.000422404 0.000689488 
0.0034968 -5.83303 1.14279 4.06204 4.06204 -0.000405657 0.000697582 
0.0034974 -6.30914 0.722564 3.87975 3.87975 -0.000387452 0.000703171 
0.003498 -6.76259 0.299743 3.68352 3.68352 -0.000367855 0.000706233 
0.0034986 -7.19175 -0.124155 3.47406 3.47406 -0.000346938 0.000706759 
0.0034992 -7.59508 -0.547607 3.25212 3.25212 -0.000324774 0.000704747 
0.0034998 -7.97112 -0.969092 3.0185 3.0185 -0.000301443 0.000700203 
0.0035004 -8.31853 -1.3871 2.77404 2.77404 -0.00027703 0.000693144 
0.003501 -8.63607 -1.80012 2.51961 2.51961 -0.000251622 0.000683595 
0.0035016 -8.92258 -2.20667 2.25614 2.25614 -0.00022531 0.000671591 
0.0035022 -9.17705 -2.6053 1.98456 1.98456 -0.000198188 0.000657174 
0.0035028 -9.39855 -2.99457 1.70585 1.70585 -0.000170355 0.000640397 
0.0035034 -9.58629 -3.37309 1.42101 1.42101 -0.00014191 0.00062132 
0.003504 -9.7396 -3.73949 1.13107 1.13107 -0.000112955 0.000600011 
0.0035046 -9.85793 -4.09246 0.837071 0.837071 -8.35943e-005 0.000576547 
0.0035052 -9.94084 -4.43072 0.540062 0.540062 -5.39334e-005 0.000551012 
0.0035058 -9.98805 -4.75308 0.241112 0.241112 -2.40787e-005 0.000523498 
0.0035064 -9.99939 -5.05836 -0.0587029 -0.0587029 5.86238e-006 0.000494103 
0.003507 -9.97481 -5.34547 -0.358307 -0.358307 3.57824e-005 0.000462934 
0.0035076 -9.91439 -5.61338 -0.656625 -0.656625 6.5574e-005 0.000430101 
0.0035082 -9.81837 -5.86113 -0.952584 -0.952584 9.513e-005 0.000395724 
0.0035088 -9.68708 -6.08782 -1.24512 -1.24512 0.000124344 0.000359926 
0.0035094 -9.521 -6.29265 -1.53319 -1.53319 0.000153112 0.000322834 
0.00351 -9.32071 -6.47488 -1.81574 -1.81574 0.00018133 0.000284584 
0.0035106 -9.08695 -6.63384 -2.09178 -2.09178 0.000208896 0.00024531 
0.0035112 -8.82055 -6.76898 -2.3603 -2.3603 0.000235712 0.000205156 
0.0035118 -8.52246 -6.87981 -2.62035 -2.62035 0.000261681 0.000164265 
0.0035124 -8.19376 -6.96592 -2.87098 -2.87098 0.000286711 0.000122784 
0.003513 -7.83563 -7.02702 -3.1113 -3.1113 0.00031071 8.08615e-005 
0.0035136 -7.44936 -7.06287 -3.34044 -3.34044 0.000333594 3.86488e-005 
0.0035142 -7.03633 -7.07336 -3.55759 -3.55759 0.000355279 -3.70267e-006 
0.0035148 -6.59802 -7.05843 -3.76196 -3.76196 0.000375688 -4.60409e-005 
0.0035154 -6.13602 -7.01816 -3.95281 -3.95281 0.000394748 -8.82137e-005 
0.003516 -5.65197 -6.95267 -4.12947 -4.12947 0.00041239 -0.00013007 
0.0035166 -5.14763 -6.86221 -4.29129 -4.29129 0.000428551 -0.000171458 
0.0035172 -4.62479 -6.74711 -4.4377 -4.4377 0.000443172 -0.000212231 
0.0035178 -4.08534 -6.60776 -4.56817 -4.56817 0.000456201 -0.000252242 
0.0035184 -3.53122 -6.44469 -4.68223 -4.68223 0.000467592 -0.000291347 
0.003519 -2.96442 -6.25846 -4.77948 -4.77948 0.000477303 -0.000329405 
0.0035196 -2.38696 -6.04976 -4.85955 -4.85955 0.0004853 -0.000366279 
0.0035202 -1.80093 -5.81932 -4.92217 -4.92217 0.000491554 -0.000401839 
0.0035208 -1.20844 -5.56798 -4.96711 -4.96711 0.000496042 -0.000435955 
0.0035214 -0.6116 -5.29665 -4.99421 -4.99421 0.000498748 -0.000468504 
0.003522 -0.0125664 -5.00628 -5.00337 -5.00337 0.000499663 -0.000499372 
0.0035226 0.586513 -4.69794 -4.99456 -4.99456 0.000498783 -0.000528445 
0.0035232 1.18349 -4.37272 -4.96781 -4.96781 0.000496111 -0.00055562 
0.0035238 1.77621 -4.03179 -4.92321 -4.92321 0.000491658 -0.0005808 
0.0035244 2.36255 -3.67638 -4.86093 -4.86093 0.000485438 -0.000603893 
0.003525 2.9404 -3.30777 -4.7812 -4.7812 0.000477475 -0.000624817 
0.0035256 3.5077 -2.92728 -4.68428 -4.68428 0.000467797 -0.000643497 
0.0035262 4.06239 -2.53627 -4.57054 -4.57054 0.000456438 -0.000659866 
0.0035268 4.60249 -2.13615 -4.44039 -4.44039 0.00044344 -0.000673864 
0.0035274 5.12606 -1.72836 -4.29428 -4.29428 0.000428849 -0.000685442 
0.003528 5.63122 -1.31436 -4.13275 -4.13275 0.000412718 -0.000694558 
0.0035286 6.11615 -0.895635 -3.95638 -3.95638 0.000395105 -0.000701179 
0.0035292 6.57912 -0.473697 -3.76579 -3.76579 0.000376072 -0.000705281 
0.0035298 7.01845 -0.0500576 -3.56168 -3.56168 0.000355688 -0.000706851 
0.0035304 7.43257 0.373762 -3.34478 -3.34478 0.000334027 -0.000705881 
0.003531 7.81999 0.796239 -3.11586 -3.11586 0.000311166 -0.000702375 
0.0035316 8.17933 1.21586 -2.87575 -2.87575 0.000287187 -0.000696347 
0.0035322 8.50928 1.63111 -2.62531 -2.62531 0.000262177 -0.000687818 
0.0035328 8.80868 2.0405 -2.36544 -2.36544 0.000236225 -0.000676818 
0.0035334 9.07643 2.44256 -2.09707 -2.09707 0.000209424 -0.000663387 
0.003534 9.31158 2.83585 -1.82117 -1.82117 0.000181872 -0.000647573 
0.0035346 9.51328 3.21895 -1.53873 -1.53873 0.000153666 -0.000629433 
0.0035352 9.68081 3.59049 -1.25076 -1.25076 0.000124908 -0.000609032 
0.0035358 9.81357 3.94913 -0.958302 -0.958302 9.5701e-005 -0.000586444 
0.0035364 9.91108 4.29359 -0.662399 -0.662399 6.61506e-005 -0.000561749 
0.003537 9.97299 4.62262 -0.364117 -0.364117 3.63626e-005 -0.000535037 
0.0035376 9.99908 4.93506 -0.0645275 -0.0645275 6.44405e-006 -0.000506402 
0.0035382 9.98925 5.22976 0.235294 0.235294 -2.34977e-005 -0.000475949 
0.0035388 9.94354 5.50568 0.53427 0.53427 -5.3355e-005 -0.000443786 
0.0035394 9.86212 5.76183 0.831328 0.831328 -8.30207e-005 -0.000410029 
0.00354 9.74527 5.99727 1.1254 1.1254 -0.000112388 -0.000374799 
0.0035406 9.59342 6.21118 1.41543 1.41543 -0.000141352 -0.000338223 
0.0035412 9.4071 6.40278 1.70037 1.70037 -0.000169808 -0.000300433 
0.0035418 9.187 6.57138 1.97921 1.97921 -0.000197654 -0.000261563 
0.0035424 8.9339 6.71637 2.25094 2.25094 -0.00022479 -0.000221753 
0.003543 8.64871 6.83724 2.51458 2.51458 -0.000251119 -0.000181147 
0.0035436 8.33246 6.93355 2.76919 2.76919 -0.000276546 -0.00013989 
0.0035442 7.98627 7.00496 3.01386 3.01386 -0.000300979 -9.81312e-005 
0.0035448 7.6114 7.0512 3.24769 3.24769 -0.000324332 -5.60195e-005 
0.0035454 7.20919 7.07212 3.46987 3.46987 -0.000346519 -1.37067e-005 
0.003546 6.78108 7.06764 3.67958 3.67958 -0.000367462 2.86554e-005 
0.0035466 6.32862 7.03777 3.87607 3.87607 -0.000387084 7.09146e-005 
0.0035472 5.85343 6.98262 4.05864 4.05864 -0.000405317 0.000112919 
0.0035478 5.35721 6.90239 4.22663 4.22663 -0.000422093 0.000154518 
0.0035484 4.84174 6.79736 4.37944 4.37944 -0.000437354 0.000195562 
0.003549 4.30889 6.66792 4.51652 4.51652 -0.000451043 0.000235903 
0.0035496 3.76056 6.51453 4.63738 4.63738 -0.000463113 0.000275397 
0.0035502 3.19872 6.33774 4.74158 4.74158 -0.000473518 0.000313902 
0.0035508 2.62539 6.13819 4.82875 4.82875 -0.000482224 0.000351279 
0.0035514 2.04264 5.91659 4.89857 4.89857 -0.000489197 0.000387395 
0.003552 1.45254 5.67373 4.9508 4.9508 -0.000494412 0.000422119 
0.0035526 0.85723 5.4105 4.98524 4.98524 -0.000497852 0.000455327 
0.0035532 0.258838 5.12783 5.00178 5.00178 -0.000499504 0.000486899 
0.0035538 -0.340483 4.82674 5.00036 5.00036 -0.000499361 0.000516723 
0.0035544 -0.938581 4.50832 4.98097 4.98097 -0.000497425 0.00054469 
0.003555 -1.53331 4.1737 4.94369 4.94369 -0.000493702 0.000570701 
0.0035556 -2.12253 3.82409 4.88865 4.88865 -0.000488206 0.000594662 
0.0035562 -2.70412 3.46075 4.81606 4.81606 -0.000480956 0.000616487 
0.0035568 -3.276 3.08497 4.72616 4.72616 -0.000471979 0.000636098 
0.0035574 -3.83612 2.69812 4.61929 4.61929 -0.000461306 0.000653424 
0.003558 -4.38246 2.30157 4.49583 4.49583 -0.000448977 0.000668403 
0.0035586 -4.91305 1.89675 4.35622 4.35622 -0.000435034 0.000680981 
0.0035592 -5.426 1.48513 4.20096 4.20096 -0.000419529 0.000691112 
0.0035598 -5.91946 1.06816 4.03061 4.03061 -0.000402518 0.000698762 
0.0035604 -6.39165 0.647365 3.84578 3.84578 -0.00038406 0.000703902 
0.003561 -6.84089 0.22424 3.64714 3.64714 -0.000364223 0.000706513 
0.0035616 -7.26555 -0.19969 3.4354 3.4354 -0.000343077 0.000706587 
0.0035622 -7.66412 -0.622902 3.21132 3.21132 -0.000320699 0.000704122 
0.0035628 -8.03516 -1.04388 2.97571 2.97571 -0.00029717 0.000699128 
0.0035634 -8.37734 -1.4611 2.72941 2.72941 -0.000272573 0.000691624 
0.003564 -8.68943 -1.87308 2.4733 2.4733 -0.000246997 0.000681635 
0.0035646 -8.9703 -2.27833 2.20831 2.20831 -0.000220533 0.000669197 
0.0035652 -9.21896 -2.6754 1.93539 1.93539 -0.000193278 0.000654356 
0.0035658 -9.4345 -3.06285 1.65551 1.65551 -0.000165328 0.000637164 
0.0035664 -9.61615 -3.43931 1.36969 1.36969 -0.000136784 0.000617684 
0.003567 -9.76326 -3.80341 1.07895 1.07895 -0.00010775 0.000595985 
0.0035676 -9.87531 -4.15385 0.784335 0.784335 -7.83277e-005 0.000572146 
0.0035682 -9.95188 -4.48937 0.486901 0.486901 -4.86245e-005 0.000546251 
0.0035688 -9.9927 -4.80876 0.187719 0.187719 -1.87466e-005 0.000518394 
0.0035694 -9.99764 -5.11088 -0.112138 -0.112138 1.11987e-005 0.000488676 
0.00357 -9.96666 -5.39464 -0.411592 -0.411592 4.11037e-005 0.000457202 
0.0035706 -9.89988 -5.65903 -0.709567 -0.709567 7.08611e-005 0.000424085 
0.0035712 -9.79755 -5.90309 -1.00499 -1.00499 0.000100364 0.000389446 
0.0035718 -9.66002 -6.12595 -1.29681 -1.29681 0.000129506 0.000353407 
0.0035724 -9.48779 -6.3268 -1.58397 -1.58397 0.000158183 0.000316099 
0.003573 -9.28148 -6.50492 -1.86544 -1.86544 0.000186292 0.000277656 
0.0035736 -9.04184 -6.65969 -2.14021 -2.14021 0.000213732 0.000238215 
0.0035742 -8.76972 -6.79053 -2.40729 -2.40729 0.000240404 0.000197919 
0.0035748 -8.4661 -6.89697 -2.66572 -2.66572 0.000266213 0.000156912 
0.0035754 -8.13206 -6.97865 -2.91458 -2.91458 0.000291065 0.000115341 
0.003576 -7.76882 -7.03526 -3.15297 -3.15297 0.000314872 7.33563e-005 
0.0035766 -7.37768 -7.0666 -3.38004 -3.38004 0.000337548 3.11077e-005 
0.0035772 -6.96003 -7.07256 -3.59496 -3.59496 0.000359012 -1.12526e-005 
0.0035778 -6.51738 -7.05311 -3.79698 -3.79698 0.000379186 -5.35724e-005 
0.0035784 -6.05133 -7.00833 -3.98535 -3.98535 0.000397998 -9.56999e-005 
0.003579 -5.56354 -6.93837 -4.15941 -4.15941 0.00041538 -0.000137484 
0.0035796 -5.05576 -6.84349 -4.31853 -4.31853 0.00043127 -0.000178773 
0.0035802 -4.52983 -6.72404 -4.46213 -4.46213 0.000445612 -0.000219421 
0.0035808 -3.98762 -6.58043 -4.58971 -4.58971 0.000458352 -0.000259281 
0.0035814 -3.43109 -6.41318 -4.7008 -4.7008 0.000469447 -0.000298209 
0.003582 -2.86224 -6.2229 -4.79501 -4.79501 0.000478855 -0.000336066 
0.0035826 -2.2831 -6.01026 -4.872 -4.872 0.000486543 -0.000372716 
0.0035832 -1.69577 -5.77604 -4.93148 -4.93148 0.000492483 -0.000408027 
0.0035838 -1.10234 -5.52107 -4.97325 -4.97325 0.000496655 -0.000441873 
0.0035844 -0.504953 -5.24627 -4.99716 -4.99716 0.000499042 -0.000474131 
0.003585 0.0942464 -4.95262 -5.00312 -5.00312 0.000499637 -0.000504687 
0.0035856 0.693108 -4.64119 -4.99111 -4.99111 0.000498438 -0.000533429 
0.0035862 1.28948 -4.31308 -4.96117 -4.96117 0.000495448 -0.000560256 
0.0035868 1.88122 -3.96948 -4.9134 -4.9134 0.000490678 -0.00058507 
0.0035874 2.4662 -3.61163 -4.848 -4.848 0.000484146 -0.000607783 
0.003588 3.04233 -3.2408 -4.76517 -4.76517 0.000475875 -0.000628312 
0.0035886 3.60752 -2.85833 -4.66524 -4.66524 0.000465895 -0.000646585 
0.0035892 4.15976 -2.46559 -4.54854 -4.54854 0.000454241 -0.000662535 
0.0035898 4.69706 -2.064 -4.41551 -4.41551 0.000440955 -0.000676106 
0.0035904 5.21748 -1.65499 -4.26661 -4.26661 0.000426086 -0.000687248 
0.003591 5.71917 -1.24004 -4.10239 -4.10239 0.000409686 -0.000695921 
0.0035916 6.20031 -0.820639 -3.92344 -3.92344 0.000391815 -0.000702095 
0.0035922 6.65918 -0.398287 -3.73039 -3.73039 0.000372536 -0.000705747 
0.0035928 7.09413 0.0254964 -3.52395 -3.52395 0.000351919 -0.000706864 
0.0035934 7.5036 0.449188 -3.30484 -3.30484 0.000330039 -0.000705442 
0.003594 7.88612 0.871266 -3.07387 -3.07387 0.000306972 -0.000701486 
0.0035946 8.24031 1.29021 -2.83185 -2.83185 0.000282803 -0.00069501 
0.0035952 8.56491 1.70453 -2.57966 -2.57966 0.000257619 -0.000686038 
0.0035958 8.85873 2.11272 -2.31821 -2.31821 0.000231508 -0.000674601 
0.0035964 9.12074 2.51332 -2.04843 -2.04843 0.000204567 -0.000660742 
0.003597 9.34999 2.9049 -1.77129 -1.77129 0.00017689 -0.000644509 
0.0035976 9.54565 3.28604 -1.48779 -1.48779 0.000148578 -0.000625961 
0.0035982 9.70703 3.65538 -1.19895 -1.19895 0.000119733 -0.000605165 
0.0035988 9.83354 4.01159 -0.905794 -0.905794 9.04573e-005 -0.000582195 
0.0035994 9.92473 4.35339 -0.60939 -0.60939 6.08568e-005 -0.000557134 
0.0036 9.98027 4.67955 -0.310796 -0.310796 3.10377e-005 -0.000530072 
0.0036006 9.99996 4.9889 -0.0110861 -0.0110861 1.10712e-006 -0.000501106 
0.0036012 9.98373 5.28033 0.288664 0.288664 -2.88274e-005 -0.00047034 
0.0036018 9.93164 5.5528 0.587376 0.587376 -5.86585e-005 -0.000437884 
0.0036024 9.84388 5.80532 0.883979 0.883979 -8.82788e-005 -0.000403856 
0.003603 9.72076 6.03699 1.17741 1.17741 -0.000117582 -0.000368377 
0.0036036 9.56272 6.24698 1.46661 1.46661 -0.000146463 -0.000331574 
0.0036042 9.37034 6.43452 1.75054 1.75054 -0.000174818 -0.000293581 
0.0036048 9.14429 6.59896 2.02818 2.02818 -0.000202545 -0.000254533 
0.0036054 8.8854 6.73969 2.29854 2.29854 -0.000229544 -0.000214571 
0.003606 8.5946 6.85621 2.56064 2.56064 -0.000255719 -0.000173839 
0.0036066 8.27292 6.94811 2.81354 2.81354 -0.000280975 -0.000132481 
0.0036072 7.92153 7.01505 3.05634 3.05634 -0.000305222 -9.06485e-005 
0.0036078 7.54169 7.05679 3.28816 3.28816 -0.000328373 -4.84899e-005 
0.0036084 7.13476 7.07318 3.50817 3.50817 -0.000350344 -6.15711e-006 
0.003609 6.70219 7.06417 3.71558 3.71558 -0.000371057 3.61978e-005 
0.0036096 6.24556 7.02979 3.90964 3.90964 -0.000390437 7.84226e-005 
0.0036102 5.76649 6.97015 4.08966 4.08966 -0.000408415 0.000120366 
0.0036108 5.26671 6.88548 4.25499 4.25499 -0.000424925 0.000161877 
0.0036114 4.74801 6.77607 4.40504 4.40504 -0.00043991 0.000202806 
0.003612 4.21226 6.64233 4.53926 4.53926 -0.000453314 0.000243007 
0.0036126 3.66137 6.48472 4.65718 4.65718 -0.00046509 0.000282335 
0.0036132 3.09734 6.30383 4.75837 4.75837 -0.000475195 0.000320649 
0.0036138 2.52218 6.10029 4.84247 4.84247 -0.000483594 0.000357811 
0.0036144 1.93796 5.87484 4.90917 4.90917 -0.000490255 0.000393688 
0.003615 1.34678 5.62829 4.95824 4.95824 -0.000495156 0.000428151 
